customer_id,age,income,time_spent,purchase_amount,purchase_date,product_category
4969,25.0,32407.126488975187,6.920815180394587,20.0,2023-12-08,Groceries
167,34.0,45992.94844411672,9.968960205806823,30.0,2023-02-01,Electronics
3464,29.0,83312.06427373055,4.260492216244771,10.0,2023-05-28,Clothing
4322,60.0,48273.24283506546,8.43218886388916,30.0,2023-10-30,Health
1025,60.0,31210.735160280346,6.91191823472517,20.0,2023-02-03,Health
2093,22.0,21463.468464373153,9.900069870565826,30.0,2023-07-30,Clothing
2245,60.0,58336.03148966228,3.7329800135922673,10.0,2023-04-01,Electronics
2342,22.0,70378.46480179796,9.516604303928128,30.0,2023-04-21,Home
2211,45.0,34539.405807945936,5.784093808667064,20.0,2023-11-02,Electronics
2081,,99843.67997201374,9.435434804424043,30.0,2023-02-21,Groceries
4227,34.0,34935.92436818058,4.351401684246137,10.0,2023-09-18,Health
4315,25.0,72433.78284775838,6.2391869523831085,20.0,2023-07-20,Clothing
4760,25.0,38245.24061360203,7.6140016304547355,20.0,2023-09-13,Clothing
3514,45.0,28998.904203536276,7.192064574707976,20.0,2023-08-15,Health
153,22.0,74695.03828089591,15.643126030745755,50.0,2023-03-20,Groceries
3497,60.0,19723.389975102928,3.9255982250968784,10.0,2023-12-25,Health
4785,34.0,113155.42566088596,10.432895392687755,30.0,2023-12-02,Groceries
2096,45.0,16100.531229667744,2.636192267420758,10.0,2023-02-27,Clothing
3797,29.0,54200.16616045178,3.565749166081572,10.0,2023-11-10,Home
1488,45.0,14520.607677757413,25.008592762233842,80.0,2023-05-28,Electronics
1730,29.0,50920.12773472682,10.448023591147194,30.0,2023-03-23,Clothing
2989,45.0,34352.92154996013,6.4967146369324,20.0,2023-06-16,Groceries
1362,22.0,61071.390621355866,3.336755404389312,10.0,2023-12-15,Groceries
4921,25.0,41483.640032668976,5.062595065594753,10.0,2023-08-09,Clothing
3693,45.0,87040.8008962734,32.03035876446048,100.0,2023-07-20,Groceries
3482,29.0,70583.60872255934,24.568160573186578,80.0,2023-10-12,Groceries
32,22.0,51733.95398828793,6.859235473148613,20.0,2023-05-13,Home
938,60.0,69356.52048050408,10.263623989005634,30.0,2023-06-02,Electronics
2684,34.0,10000.0,3.7323324238269038,10.0,2023-01-05,Health
753,29.0,46182.5556089364,6.424048993816568,20.0,2023-05-01,Health
1211,34.0,60362.034040599516,3.3283409484519666,10.0,2023-09-21,Electronics
310,34.0,54213.36930406222,3.7634339914852672,10.0,2023-07-20,Groceries
2556,25.0,73637.80085117788,3.901384097509248,10.0,2023-06-17,Clothing
1554,60.0,24486.346800085368,60.5926816421406,200.0,2023-02-17,Home
3258,22.0,20416.079632844667,4.40023990417533,10.0,2023-09-08,Home
3165,22.0,11300.71765519058,45.40102758769709,150.0,2023-07-28,Electronics
496,34.0,44549.105572763816,45.934823182886916,150.0,2023-12-07,Groceries
206,,48103.51537438256,9.53426824355839,30.0,2023-03-11,Electronics
1136,22.0,70743.17797316486,2.9029185674324642,10.0,2023-10-24,Groceries
2788,22.0,85678.45190403538,3.28061778016008,10.0,2023-09-29,Groceries
3506,29.0,40321.33110097534,9.738169204097685,30.0,2023-02-06,Clothing
3999,29.0,10558.219467123643,7.298382579233306,20.0,2023-09-02,Clothing
306,25.0,93924.46284305598,4.590894261627735,10.0,2023-07-17,Health
3961,29.0,57776.37820527427,4.299204885219061,10.0,2023-05-29,Clothing
1913,25.0,22368.165630728377,9.520686442905662,30.0,2023-11-28,Clothing
1062,25.0,43398.196165971254,10.05949652310301,30.0,2023-04-14,Home
844,25.0,43887.78771692394,7.181819821987331,20.0,2023-07-03,Electronics
3920,45.0,52956.41478073054,10.288014629286826,30.0,2023-04-24,Home
2347,45.0,78976.40216675431,4.071425991292191,10.0,2023-05-21,Groceries
212,45.0,35061.53429859665,7.358964814041768,20.0,2023-11-16,Clothing
1109,45.0,64581.27290004729,10.643128040885383,30.0,2023-08-22,Health
3879,29.0,61979.926833685284,8.988850544077266,30.0,2023-09-08,Electronics
680,60.0,84524.53091271265,60.73159633195148,200.0,2023-07-04,Health
566,29.0,55312.33986345067,31.384714052260136,100.0,2023-03-30,Home
1205,29.0,47514.28445675127,7.047714527750729,20.0,2023-07-11,Electronics
4351,45.0,66098.66781464651,6.7646505810824795,20.0,2023-11-19,Groceries
681,45.0,32253.410822884576,3.4913302383682563,10.0,2023-08-25,Groceries
181,34.0,69155.8322894581,6.736187869102714,20.0,2023-09-10,Home
2991,22.0,54949.61095280209,7.149089253482202,20.0,2023-01-11,Home
3410,,52529.1843812138,6.642127734880766,20.0,2023-01-30,Electronics
2414,,45294.52180055122,3.4253547581157084,10.0,2023-05-07,Electronics
4473,22.0,38435.75803560492,9.941163860052072,30.0,2023-02-24,Health
279,45.0,10000.0,30.069212237304622,100.0,2023-06-28,Health
1193,34.0,18355.536665070445,6.972096664095504,20.0,2023-10-27,Electronics
1372,22.0,53769.51522036206,10.286780192121544,30.0,2024-01-01,Home
433,29.0,69888.94751017814,3.4826681649757614,10.0,2023-06-20,Groceries
290,29.0,77111.45871420696,9.1109225079791,30.0,2023-05-28,Electronics
1028,45.0,79055.11090252367,10.13712676035613,30.0,2023-07-30,Groceries
536,60.0,65131.2934982628,4.120078125473176,10.0,2023-10-10,Electronics
4445,34.0,82602.59929748821,,,2023-02-05,Home
189,29.0,45138.77602238267,9.706812918030916,30.0,2023-05-29,Home
4569,22.0,50061.20233477146,7.101570882114746,20.0,2023-12-12,Health
4089,45.0,41701.67443759345,15.915053631201184,50.0,2023-08-13,Electronics
1262,45.0,65415.004192375745,4.329473318999781,10.0,2023-02-13,Health
271,45.0,65956.87559791534,7.173423301591426,20.0,2023-12-07,Groceries
5000,29.0,86836.31218773214,7.292931528610079,20.0,2023-07-30,Electronics
4170,22.0,11358.696829600813,16.01073233430003,50.0,2023-04-13,Health
4790,34.0,47383.988125460884,10.687474821917649,30.0,2023-08-17,Clothing
3858,29.0,13325.884647411309,4.086234966094334,10.0,2023-04-08,Electronics
112,22.0,53896.84680540276,10.199710904642304,30.0,2023-03-08,Clothing
1171,29.0,49202.11232496576,30.415193986411587,100.0,2023-12-06,Health
3250,29.0,50668.86935946302,4.078688183035199,10.0,2023-04-19,Home
221,45.0,44627.08493380515,10.256670006965567,30.0,2023-06-22,Electronics
1426,25.0,43927.47854203998,7.127902745964706,20.0,2023-05-10,Groceries
628,45.0,50282.985299315165,25.582256297119038,80.0,2023-02-23,Home
4726,,36265.35208865297,10.26975225990777,30.0,2023-01-16,Health
3505,60.0,65524.57009448212,,,2023-02-19,Groceries
2521,45.0,46633.99153656715,4.983845767946238,10.0,2023-05-02,Home
791,22.0,29077.578298749915,4.086056733472777,10.0,2023-01-11,Health
2094,29.0,51386.74323430696,6.695356599896672,20.0,2023-09-19,Groceries
462,29.0,56971.90239721961,7.045739481949418,20.0,2023-09-01,Clothing
4629,29.0,35590.89858649882,4.540410877978071,10.0,2023-11-03,Home
552,60.0,40827.22727797831,9.548425763242872,30.0,2023-06-18,Home
2025,34.0,67022.48196760476,6.836486232136116,20.0,2023-07-14,Clothing
4929,45.0,71159.21427677585,10.644553981207219,30.0,2023-10-10,Groceries
199,60.0,62377.725960463074,4.724078486742727,10.0,2023-02-07,Groceries
2699,45.0,28019.215509362817,10.163185900623752,30.0,2023-12-07,Health
1785,45.0,10000.0,9.532516811632089,30.0,2023-07-07,Groceries
403,29.0,36922.03223348847,15.489912954857305,50.0,2023-07-08,Clothing
3194,34.0,60322.88079172759,10.553548200295456,30.0,2023-11-26,Groceries
2225,,72718.95691887644,10.2291629357802,30.0,2023-01-28,Electronics
4862,45.0,62702.000231958504,31.536268331769943,100.0,2023-07-05,Home
2119,22.0,50986.56331589687,9.654803135612998,30.0,2023-05-01,Electronics
1790,29.0,50860.817417007755,9.205286221737294,30.0,2023-02-16,Home
4842,25.0,26706.733029752104,60.44399611472435,200.0,2023-11-26,Health
651,22.0,60915.73427064711,4.5981951367059395,10.0,2023-10-18,Electronics
709,34.0,45027.68292466646,6.9897833853099085,20.0,2023-06-08,Electronics
2122,29.0,97759.35411049463,24.641101116922314,80.0,2023-05-24,Home
4506,34.0,94192.11152084755,6.329383786874251,20.0,2023-04-09,Groceries
1542,22.0,50735.6566634847,7.0756410627750395,20.0,2023-01-07,Health
4164,34.0,10383.270581547316,4.374096432817433,10.0,2023-09-04,Groceries
3086,45.0,27454.72414891706,8.728746011468502,30.0,2023-11-21,Groceries
4409,34.0,19855.483592321234,6.63874162937643,20.0,2023-05-29,Clothing
315,45.0,33278.7569579995,10.19258243263795,30.0,2023-07-01,Health
1627,22.0,55462.36868587288,10.238362642142555,30.0,2023-10-22,Health
4568,22.0,61870.78864586382,10.12209228281344,30.0,2023-01-26,Health
114,45.0,54127.23542650901,6.496225829775317,20.0,2023-02-12,Clothing
961,22.0,29451.92896947978,3.742251164434537,10.0,2023-07-18,Home
3040,29.0,76188.88202805296,16.364057865030176,50.0,2023-05-05,Clothing
3211,22.0,32466.05828761414,3.899235324998426,10.0,2023-11-12,Groceries
1742,45.0,50956.50639569366,31.11330618031695,100.0,2023-03-16,Electronics
3470,22.0,51948.68220594606,4.455461728130436,10.0,2023-02-24,Home
80,22.0,21526.34726232154,11.121133724909079,30.0,2023-03-09,Clothing
4225,29.0,84917.17940546272,7.427224588623459,20.0,2023-12-28,Groceries
3340,45.0,77361.88473629796,4.459039385557218,10.0,2023-07-12,Clothing
1294,45.0,91364.52083011647,10.22303730025275,30.0,2023-07-21,Electronics
3564,34.0,10000.0,9.651378959240601,30.0,2023-04-08,Home
4622,45.0,54169.83941151162,61.04773688546959,200.0,2023-08-17,Home
1946,29.0,33316.30302534753,9.243337710063575,30.0,2023-09-16,Groceries
3380,45.0,47646.65395614293,10.856669777137267,30.0,2023-05-29,Electronics
3154,34.0,15679.335033786221,31.540731871766624,100.0,2023-05-23,Health
327,29.0,27575.125198112164,10.673763595604825,30.0,2023-10-06,Electronics
605,22.0,47990.4855885659,9.800343314734958,30.0,2023-05-14,Groceries
4278,34.0,23346.431179495925,10.621154980489978,30.0,2023-10-21,Clothing
3904,34.0,79304.21006962762,10.206490930452633,30.0,2023-12-02,Clothing
2689,29.0,18637.113731598987,10.576150001233211,30.0,2023-05-22,Home
1947,34.0,10000.0,4.0489876085320455,10.0,2023-11-20,Groceries
1421,34.0,51237.66705774271,6.873785196586109,20.0,2023-07-04,Electronics
2987,22.0,48654.45070172931,9.784957075624925,30.0,2023-08-16,Health
2145,29.0,43792.18017244869,4.665243724556236,10.0,2023-04-24,Clothing
4003,45.0,58231.31438328564,10.903454044888328,30.0,2023-01-30,Clothing
4259,34.0,10000.0,31.9694858318869,100.0,2023-03-24,Home
1834,45.0,23943.104729505092,7.1391434067333055,20.0,2023-04-13,Clothing
1746,29.0,40046.54953141921,24.70113349863051,80.0,2023-01-25,Health
790,60.0,49002.39691743765,9.554336724217219,30.0,2023-11-27,Clothing
3222,22.0,23210.212669426823,15.567749027746448,50.0,2023-06-25,Health
2118,29.0,61961.98310094932,4.358996690923214,10.0,2023-01-29,Groceries
1601,22.0,74478.9750629201,3.9104267612362666,10.0,2023-01-31,Health
872,34.0,33921.03170545038,6.7608043603711545,20.0,2023-10-30,Clothing
1819,29.0,50588.61183355104,10.176208958781023,30.0,2023-08-02,Health
3264,,53136.46032196387,6.567112093093986,20.0,2023-06-08,Home
3650,25.0,62158.951340115076,30.458976200798386,100.0,2023-03-07,Home
74,45.0,38417.51780728507,24.976875283978814,80.0,2023-02-17,Clothing
1879,34.0,50674.38109802106,7.462594043835385,20.0,2023-09-24,Clothing
1520,60.0,63192.99996164741,6.867122935504136,20.0,2023-02-08,Groceries
1438,45.0,38857.38854855538,4.665639582078696,10.0,2023-09-04,Home
3146,34.0,12277.425920979476,6.779053102502561,20.0,2023-01-11,Home
93,45.0,33812.38357834492,6.657731928677254,20.0,2023-10-19,Health
4669,45.0,40819.36653642199,25.42569305015805,80.0,2023-06-18,Groceries
3977,34.0,36217.764045564196,30.424388152667856,100.0,2023-10-23,Clothing
3351,22.0,37481.67964630796,8.991802456477629,30.0,2023-07-23,Clothing
3014,34.0,14914.302943550021,7.835197365371558,20.0,2023-10-20,Clothing
2322,45.0,56165.84127277642,9.964529448685122,30.0,2023-11-13,Clothing
495,29.0,73468.84553264889,6.941543599385453,20.0,2023-01-12,Electronics
3275,45.0,38172.10540323905,7.957050903756866,20.0,2023-05-05,Home
2883,22.0,64985.651137589026,7.148712339922053,20.0,2023-12-12,Electronics
2017,34.0,41086.99393940011,31.876221082779423,100.0,2023-09-24,Health
1165,22.0,29400.554504461285,6.470686907205127,20.0,2023-09-21,Electronics
2803,60.0,29973.70691604066,7.824847611671298,20.0,2023-12-12,Electronics
1271,45.0,46494.10940191974,32.13415786542706,100.0,2023-06-12,Home
2750,29.0,35941.771239208654,16.173539358851226,50.0,2023-03-13,Health
3996,34.0,98375.55558626927,10.084524681633194,30.0,2023-09-09,Electronics
2269,22.0,69677.04687212294,5.708270138748612,20.0,2023-08-24,Home
4505,29.0,63306.6906901775,7.072254828131298,20.0,2023-12-12,Health
619,45.0,28596.168742113365,3.854423009248091,10.0,2023-08-08,Electronics
1965,29.0,46477.329928980434,30.229366937717753,100.0,2023-01-09,Electronics
3490,34.0,21542.461843768913,6.671377040423932,20.0,2023-03-31,Health
1722,22.0,20429.06126002402,6.633083563468752,20.0,2023-03-23,Electronics
4772,34.0,43432.49481166395,6.404787618611146,20.0,2023-01-16,Health
3274,29.0,61275.757500138294,7.50683835259767,20.0,2023-08-25,Electronics
2457,34.0,67601.31925914684,9.850195650811305,30.0,2023-07-28,Groceries
3560,29.0,52436.88928264908,10.108172400668959,30.0,2023-07-14,Electronics
870,60.0,11718.798588250655,9.416071657293251,30.0,2023-08-04,Electronics
2834,34.0,66441.32156065054,4.106782646114401,10.0,2023-12-08,Clothing
1043,34.0,61296.84717200245,10.072797108477994,30.0,2023-01-06,Groceries
1457,45.0,12144.756448198961,9.694573095802715,30.0,2023-08-14,Home
357,,30306.90430305475,9.494343338066008,30.0,2023-09-11,Electronics
1163,34.0,58004.7171105355,9.25532499925261,30.0,2023-04-15,Clothing
4036,25.0,64460.758791597276,30.98672905689412,100.0,2023-01-24,Clothing
2278,29.0,77402.03707220741,4.561047065400386,10.0,2023-04-16,Home
3845,22.0,52123.658388804324,3.8201248618999095,10.0,2023-10-31,Clothing
1768,29.0,87974.69962710477,10.052692167234373,30.0,2023-07-08,Clothing
1892,34.0,66411.07005775794,9.67889786513063,30.0,2023-09-26,Electronics
4868,22.0,65346.147252049734,3.555158900478817,10.0,2023-11-17,Home
4020,22.0,82741.64815985484,9.882675614184883,30.0,2023-06-08,Groceries
3801,34.0,37375.17727518599,7.337700121558292,20.0,2023-02-09,Electronics
1346,34.0,77267.53027076679,3.4045174448784548,10.0,2023-01-04,Health
3795,,104206.63288669786,9.13967000617038,30.0,2023-10-28,Health
333,,10000.0,6.750065167330233,20.0,2023-01-16,Health
4923,29.0,59427.82525529982,5.716516771937082,20.0,2023-07-07,Electronics
2857,22.0,44357.48446132177,60.85157317046593,200.0,2023-08-20,Health
1718,45.0,36569.75586038909,30.669922454437597,100.0,2023-04-18,Clothing
1259,22.0,43384.50207953894,4.106355183273171,10.0,2023-01-20,Health
3830,22.0,45912.885467087035,6.867520328234491,20.0,2023-11-14,Groceries
2299,22.0,45669.536049276525,4.604062905829443,10.0,2023-11-18,Electronics
1117,22.0,47229.755107855504,9.805810812824333,30.0,2023-02-25,Groceries
3132,45.0,73598.84260076928,3.9566838919035234,10.0,2023-10-06,Home
3709,34.0,72074.40027445192,24.748140602332846,80.0,2023-06-10,Clothing
4280,34.0,69339.13290689632,8.571782808294067,30.0,2023-01-08,Clothing
3022,34.0,43157.02697745522,6.222095155967675,20.0,2023-08-11,Electronics
3412,22.0,73577.31874073879,15.462964783721665,50.0,2023-11-07,Clothing
4980,,57855.36726102249,16.29785800176885,50.0,2023-09-25,Electronics
446,60.0,21346.574205206944,7.123146459907253,20.0,2023-05-05,Electronics
4657,45.0,28629.584918351222,4.1419788142118446,10.0,2023-01-18,Health
1919,34.0,74868.11594374324,6.212679691057211,20.0,2023-08-02,Health
453,34.0,66793.27728862378,15.875550552950346,50.0,2023-06-17,Groceries
3941,45.0,75711.64468723358,10.106341631526858,30.0,2023-11-08,Health
4527,45.0,25822.82270758556,16.375719162469256,50.0,2023-07-21,Home
4692,34.0,72929.74317466076,7.250915410393932,20.0,2023-06-25,Groceries
15,22.0,48141.11586772824,7.225645771016317,20.0,2023-01-18,Groceries
4884,22.0,22676.03324662165,4.279206881269584,10.0,2023-12-26,Clothing
946,,82190.41331551946,24.747482754378787,80.0,2023-07-19,Electronics
248,25.0,48737.539737775034,9.94650899806938,30.0,2023-10-11,Groceries
4849,45.0,10000.0,9.854318739552662,30.0,2023-12-17,Groceries
361,34.0,30517.563075672635,6.934926658643283,20.0,2023-04-30,Clothing
4753,45.0,49308.71520312393,10.243172257858463,30.0,2023-05-03,Groceries
1653,34.0,72498.65090606481,46.23412412685597,150.0,2023-12-09,Health
3568,45.0,40020.254880417764,10.57326365774773,30.0,2023-01-05,Groceries
2400,29.0,47726.66621837129,7.042902594308362,20.0,2023-08-02,Health
4031,45.0,36904.604487521014,10.615015572291991,30.0,2023-08-21,Clothing
3314,,86395.43574625195,4.315712226811655,10.0,2023-01-19,Electronics
1875,45.0,33704.87994352904,6.504628958470597,20.0,2023-02-23,Electronics
3892,29.0,44594.64791272222,7.21354163739252,20.0,2023-05-26,Home
1435,22.0,101439.90634989938,7.293392319619366,20.0,2023-04-15,Clothing
4984,45.0,62857.109879258955,7.314766459467619,20.0,2023-04-14,Home
2978,,49369.62973343792,6.725741393894141,20.0,2023-06-08,Clothing
491,29.0,54533.68496989194,6.144855713118466,20.0,2023-06-11,Health
863,29.0,44745.06504626992,6.5766343652539545,20.0,2023-03-15,Clothing
4239,45.0,10000.0,3.1839088706987684,10.0,2023-12-19,Home
2306,34.0,62846.02470022352,6.131716132934035,20.0,2023-09-05,Clothing
3356,22.0,28823.997035043605,10.18081063831212,30.0,2023-07-01,Health
2548,34.0,76419.91579081421,7.175936991328317,20.0,2023-07-19,Health
1740,34.0,43163.563595077285,9.692188567241915,30.0,2023-07-30,Electronics
2487,29.0,77056.0106979345,24.711316544793508,80.0,2023-12-09,Groceries
507,60.0,59614.89159535968,2.9914113753772646,10.0,2023-02-15,Electronics
3138,45.0,46870.45247753683,4.413809447153772,10.0,2023-01-22,Electronics
26,45.0,error,31.560686575471856,100.0,2023-06-16,Electronics
4017,60.0,51826.294572226994,3.8011469809919287,10.0,2023-04-22,Electronics
1223,34.0,65892.00765890423,16.447249480275875,50.0,2023-01-02,Health
1114,29.0,27569.39705149945,10.160574360149639,30.0,2023-11-29,Electronics
2046,45.0,50818.494974578454,24.508599030359516,80.0,2023-03-19,Clothing
4163,29.0,26851.684195691327,4.429287136201116,10.0,2023-10-17,Groceries
4896,22.0,23007.006595597188,6.482101109534305,20.0,2023-10-07,Clothing
4769,45.0,47763.05791827374,4.165771873989298,10.0,2023-06-17,Health
3102,45.0,19553.313634365117,9.653492680357393,30.0,2023-02-02,Groceries
434,22.0,62920.12374229103,10.223100349647076,30.0,2023-12-04,Clothing
2154,45.0,64764.74461632324,7.247244170576989,20.0,2023-10-24,Home
3300,45.0,41127.863395852284,9.57565068736567,30.0,2023-11-16,Clothing
4709,45.0,28226.131790473155,6.46751304684653,20.0,2023-09-02,Electronics
4396,45.0,22942.682220719224,7.116323178387042,20.0,2023-05-26,Health
1944,45.0,83445.31808195055,7.478797032257583,20.0,2023-03-28,Clothing
3308,22.0,20577.47189252964,24.825627584765535,80.0,2023-04-22,Home
4314,60.0,78546.57303189539,3.1264403577760795,10.0,2023-12-23,Clothing
1506,34.0,85363.38586119567,6.9274325850118155,20.0,2023-08-30,Electronics
4024,45.0,40793.86474851274,7.279164197672049,20.0,2023-09-05,Health
1103,60.0,66561.17629786619,4.170871184250342,10.0,2023-08-25,Home
2728,22.0,64053.19996998612,7.060208451079271,20.0,2023-05-20,Health
1770,34.0,29277.128560496065,6.295830731999383,20.0,2023-03-10,Home
2228,29.0,58768.253989932906,6.2214549797497,20.0,2023-12-07,Electronics
4011,,44592.572017284176,9.86593505172582,30.0,2023-11-18,Health
157,45.0,47356.61288711256,,,2023-07-07,Health
3113,45.0,52859.81269618433,3.489378250389538,10.0,2023-07-24,Home
2418,,20016.375960846035,31.325120897570276,100.0,2023-02-15,Clothing
616,60.0,57203.28367891534,10.180253875230246,30.0,2023-06-15,Home
644,34.0,73862.25891702056,4.243241411720027,10.0,2023-07-29,Home
3602,29.0,76982.7021022686,16.430971021439472,50.0,2023-12-03,Home
1756,45.0,35096.64459365299,10.373819982446355,30.0,2023-01-23,Electronics
1069,34.0,81966.43615282066,3.872721603565134,10.0,2023-06-06,Health
3793,29.0,52354.14836921916,3.9518589452440174,10.0,2023-12-22,Clothing
2758,60.0,33523.26260717692,9.366577130594537,30.0,2023-08-15,Groceries
4328,25.0,65854.22035467329,3.757151648142165,10.0,2023-02-27,Health
3927,29.0,26890.96412364681,7.034585297272853,20.0,2023-01-20,Health
331,34.0,22828.519694850514,3.555952363470378,10.0,2023-11-07,Groceries
3890,34.0,64891.7279694626,31.981625852663182,100.0,2023-05-10,Electronics
2759,45.0,73821.81366292383,4.1313346550676675,10.0,2023-03-18,Groceries
4909,45.0,87381.33007356522,7.234919961175803,20.0,2023-02-07,Clothing
623,34.0,65837.18620776135,10.052296628032783,30.0,2023-05-11,Health
4944,34.0,58579.35897097034,3.788176874283343,10.0,2023-03-06,Groceries
2423,45.0,77805.10655023978,9.746538959557068,30.0,2023-01-19,Home
3569,45.0,84897.22813246987,4.2281217342267885,10.0,2023-10-11,Electronics
3843,29.0,53868.12734379434,9.437446925900765,30.0,2023-05-04,Home
2058,34.0,26594.385872064504,10.25255819486962,30.0,2023-11-23,Groceries
4220,34.0,67556.52062478251,10.740873373283408,30.0,2023-07-11,Clothing
4306,22.0,42003.46531426947,10.035095146959891,30.0,2023-11-23,Health
756,45.0,75451.40325857139,6.6198157110840885,20.0,2023-03-15,Electronics
519,25.0,73771.93646174016,6.65016694116664,20.0,2023-09-26,Clothing
3971,25.0,45758.20660159149,4.374280348661448,10.0,2023-08-09,Health
33,22.0,57113.37897126459,31.332717088553764,100.0,2023-07-16,Health
3050,34.0,69246.90338533139,10.777371469326122,30.0,2023-01-11,Groceries
1158,60.0,51361.44538497242,6.097405348136867,20.0,2023-02-17,Groceries
745,22.0,34077.263936270094,7.00363491667216,20.0,2023-01-29,Electronics
1500,60.0,37335.37206570046,10.528157731217346,30.0,2023-08-05,Clothing
3072,29.0,64641.61902866045,9.910233401233377,30.0,2023-05-15,Electronics
1757,25.0,47900.64584872752,10.064957948854525,30.0,2023-07-09,Home
2701,29.0,32930.09039877317,4.633381717389083,10.0,2023-12-01,Groceries
784,34.0,10000.0,10.221451023727276,30.0,2023-04-30,Clothing
2229,34.0,32320.022865071187,25.43851425935129,80.0,2023-04-22,Electronics
2610,22.0,73136.67562073978,6.571619788987935,20.0,2023-07-20,Groceries
230,29.0,46787.37760949011,9.826727606346282,30.0,2023-03-17,Electronics
858,29.0,64783.60989403135,4.583477973786911,10.0,2023-01-27,Home
2846,34.0,27357.017185679866,9.69780393910362,30.0,2023-11-07,Health
1972,45.0,58121.12244856162,30.279084798927254,100.0,2023-12-30,Clothing
2460,34.0,33719.78661416889,10.339362347520114,30.0,2023-02-05,Health
409,60.0,10000.0,25.1088277809112,80.0,2023-06-30,Health
171,45.0,81175.78368993787,7.1679007911601165,20.0,2023-03-26,Clothing
541,25.0,33096.92083147682,6.808260783691539,20.0,2023-11-10,Groceries
2304,34.0,59955.76618835555,7.465294493279014,20.0,2023-02-08,Home
4538,29.0,23045.815393811932,15.690607395766145,50.0,2023-11-23,Health
2674,22.0,49965.71692661872,3.257722929754041,10.0,2023-05-01,Health
614,22.0,43990.68102558592,10.153264988320801,30.0,2024-01-01,Health
1596,29.0,42926.28480865988,4.425499098530331,10.0,2023-12-24,Clothing
1942,34.0,19990.469016739968,6.5484396901885,20.0,2023-05-12,Electronics
3729,22.0,64994.909508766956,6.64885187204061,20.0,2023-01-21,Groceries
1162,22.0,51562.354704720325,9.871301483702833,30.0,2023-07-03,Groceries
3277,45.0,27709.353699838764,4.375847916489475,10.0,2023-10-06,Electronics
2463,29.0,60428.987981190585,,,2023-05-26,Electronics
2312,60.0,56037.46761442024,3.880938960610767,10.0,2023-01-05,Health
1727,29.0,15394.745390313103,45.478321684131394,150.0,2023-12-28,Electronics
1579,29.0,35081.157470487975,31.324224800653997,100.0,2023-03-27,Clothing
3239,29.0,56288.89181749705,6.573023515842294,20.0,2023-08-09,Home
565,34.0,63809.45372243026,3.7412714024597955,10.0,2023-05-03,Home
3893,45.0,54354.364021743335,4.044445320450751,10.0,2023-12-28,Health
4337,29.0,32714.294761189285,7.694395257846025,20.0,2023-08-23,Home
3204,60.0,59515.03983663064,4.780897296325904,10.0,2023-01-06,Health
4717,29.0,51366.44259879635,4.1844219119142005,10.0,2023-06-29,Health
1478,45.0,26417.835712743035,7.222912160295821,20.0,2023-08-22,Groceries
1744,,20119.244134204986,10.39694722005384,30.0,2023-03-17,Clothing
334,22.0,47974.38562596934,,,2023-12-11,Groceries
487,,52049.69284316415,3.885082221404375,10.0,2023-09-23,Groceries
4188,29.0,55624.23365168131,4.115972795145051,10.0,2023-10-10,Groceries
4757,,47923.75031194066,46.28484983537902,150.0,2023-12-20,Groceries
2587,22.0,50391.99233155257,10.781248871775528,30.0,2023-06-23,Groceries
4129,34.0,68950.23817151134,4.841455761697523,10.0,2023-05-18,Groceries
1173,29.0,47316.39578646151,7.817056711411478,20.0,2023-12-31,Clothing
3263,34.0,15126.547952069275,9.588737402573788,30.0,2023-05-06,Electronics
326,45.0,10089.364390965231,7.2073565308598955,20.0,2023-06-19,Health
1052,29.0,61335.434523683594,11.097848554909639,30.0,2023-02-09,Clothing
3077,60.0,75809.214827527,7.593332596506375,20.0,2023-05-25,Health
4557,45.0,14402.49783583665,7.423836696431003,20.0,2023-01-16,Electronics
3015,29.0,51890.55135176937,,,2023-07-01,Groceries
4005,22.0,72419.34047228756,7.129816525241129,20.0,2023-08-29,Electronics
4547,,61422.824840761474,10.237461114888115,30.0,2023-05-08,Home
1197,25.0,36152.98451532412,10.848637267292734,30.0,2023-11-01,Electronics
621,22.0,32073.346828158763,9.192951891542902,30.0,2023-03-05,Clothing
2577,25.0,10000.0,10.064916201971322,30.0,2023-05-01,Home
3011,29.0,20700.50507790222,4.465791242985947,10.0,2023-03-03,Health
1190,45.0,66876.79019283474,7.3159056075314695,20.0,2023-04-10,Electronics
329,34.0,47357.268221969054,3.4040596725580556,10.0,2023-05-05,Electronics
649,45.0,37728.24789274411,4.608121795708031,10.0,2023-08-27,Groceries
898,60.0,36926.41718725162,25.175468943458853,80.0,2023-12-16,Clothing
3937,34.0,38358.77331813975,9.879771637545717,30.0,2023-12-14,Electronics
1124,45.0,45902.466722705656,4.384720288204586,10.0,2023-04-03,Groceries
3704,45.0,38948.613077622955,4.25826922987774,10.0,2023-05-17,Electronics
4740,29.0,52050.82879635045,10.429763493831144,30.0,2023-09-30,Clothing
3056,25.0,39452.2187672076,7.328976779715731,20.0,2023-08-12,Clothing
3091,29.0,60018.34658171715,10.768543243217206,30.0,2023-01-13,Electronics
4406,45.0,56321.35739459902,17.154266624520226,50.0,2023-07-06,Health
1540,29.0,59012.260988627764,3.386049635307944,10.0,2023-10-18,Home
3459,45.0,37397.143397153064,3.636441194785057,10.0,2023-06-27,Electronics
2237,60.0,81828.00735525608,4.560650994573681,10.0,2023-02-19,Groceries
